UF,UPA,V1028,V2007,V2009,VD4016
Tocantins,170000260,183.42047203,Mulher,53,1000
Tocantins,170000260,183.42047203,Homem,32,1000
Tocantins,170000260,183.42047203,Mulher,25,1032
Tocantins,170000260,194.7119181,Homem,52,1300
Tocantins,170000260,216.22738204,Mulher,21,1000
Tocantins,170000260,204.24302069,Homem,29,1300
Tocantins,170000260,200.22399865,Homem,46,1060
Tocantins,170000260,200.22399865,Mulher,49,998
Tocantins,170000260,246.72931714,Homem,27,998
Tocantins,170000260,200.4763159,Mulher,29,800
Tocantins,170000260,169.54725026,Mulher,61,1200
Tocantins,170000260,169.54725026,Homem,35,1010
Tocantins,170000260,261.2558029,Homem,27,1200
Tocantins,170000260,214.10290778,Homem,37,600
Tocantins,170000452,126.29687486,Mulher,46,5300
Tocantins,170000452,134.3184272,Mulher,27,1200
Tocantins,170000452,124.01214119,Mulher,43,10000
Tocantins,170000452,133.06119617,Mulher,36,700
Tocantins,170000452,102.79723514,Homem,58,3000
Tocantins,170000452,168.90635434,Homem,28,950
Tocantins,170000452,125.64905195,Homem,28,10000
Tocantins,170000452,165.25985811,Mulher,24,1100
Tocantins,170000452,123.03465778,Homem,52,5000
Tocantins,170000452,123.03465778,Mulher,38,1500
Tocantins,170001544,138.58748933,Homem,53,998
Tocantins,170001544,176.77661683,Homem,45,1600
Tocantins,170001544,236.26485955,Homem,28,1700
Tocantins,170001544,168.90895375,Homem,44,998
Tocantins,170001544,168.90895375,Mulher,39,1400
Tocantins,170001544,168.90895375,Mulher,20,1400
Tocantins,170001544,154.07640745,Homem,47,1600
Tocantins,170001544,154.07640745,Mulher,42,1500
Tocantins,170001544,161.3685968,Homem,41,1500
Tocantins,170001544,161.3685968,Mulher,39,1500
Tocantins,170001544,180.43940415,Homem,42,2000
Tocantins,170001544,130.44725239,Mulher,35,998
Tocantins,170001544,209.62531011,Homem,29,1200
Tocantins,170001544,209.62531011,Homem,36,998
Tocantins,170001544,185.98944728,Homem,35,4086
Tocantins,170001544,189.98487152,Homem,22,1800
Tocantins,170001544,189.98487152,Mulher,26,2000
Tocantins,170001544,189.98487152,Mulher,40,1800
Tocantins,170001544,189.98487152,Mulher,41,998
Tocantins,170001544,189.98487152,Homem,23,998
Tocantins,170003580,211.05812565,Homem,26,1000
Tocantins,170003580,211.05812565,Mulher,22,1000
Tocantins,170003580,181.44292451,Mulher,18,998
Tocantins,170003580,165.27542683,Homem,45,600
Tocantins,170003580,172.30276907,Homem,47,1600
Tocantins,170003580,172.30276907,Homem,20,998
Tocantins,170003580,215.94847562,Mulher,23,998
Tocantins,170003580,215.94847562,Homem,29,1000
Tocantins,170003580,157.45333774,Mulher,46,998
Tocantins,170003580,157.45333774,Homem,16,500
Tocantins,170003580,165.75418636,Mulher,40,800
Tocantins,170003580,141.83405049,Mulher,43,3500
Tocantins,170003580,181.83502251,Mulher,28,998
Tocantins,170003580,181.83502251,Homem,26,1300
Tocantins,170003580,128.67560368,Mulher,36,1600
Tocantins,170003580,166.19999534,Homem,45,998
Tocantins,170003580,166.19999534,Mulher,35,800
Tocantins,170003621,149.55471944,Mulher,21,850
Tocantins,170003621,149.55471944,Homem,51,4000
Tocantins,170003621,164.27427822,Homem,27,1500
Tocantins,170003621,164.27427822,Homem,20,1500
Tocantins,170003621,122.92702392,Homem,52,2000
Tocantins,170003621,138.01709381,Mulher,42,7000
Tocantins,170003621,138.01709381,Homem,47,1600
Tocantins,170003621,155.71911562,Mulher,40,2000
Tocantins,170003621,155.71911562,Homem,45,3000
Tocantins,170003621,155.71911562,Homem,23,1000
Tocantins,170003621,173.00876171,Homem,35,1700
Tocantins,170003621,146.33992267,Mulher,37,1400
Tocantins,170003621,186.88923883,Homem,20,700
Tocantins,170003621,158.30777928,Mulher,37,1400
Tocantins,170003621,158.30777928,Homem,41,2000
Tocantins,170003621,150.18918781,Homem,59,998
Tocantins,170003621,150.18918781,Mulher,54,4000
Tocantins,170003621,150.18918781,Homem,24,998
Tocantins,170003621,150.18918781,Homem,32,1000
Tocantins,170007052,195.83340022,Homem,50,10000
Tocantins,170007052,195.83340022,Mulher,46,5000
Tocantins,170007052,243.86755066,Homem,28,5000
Tocantins,170007052,243.86755066,Mulher,26,2000
Tocantins,170007052,262.3241057,Homem,25,1200
Tocantins,170007052,262.3241057,Mulher,20,1000
Tocantins,170007052,225.65678121,Homem,18,1600
Tocantins,170007052,157.45561777,Mulher,36,3000
Tocantins,170007052,191.76802345,Homem,54,3000
Tocantins,170007052,191.76802345,Mulher,39,3000
Tocantins,170007052,189.53232604,Mulher,56,1000
Tocantins,170007052,189.53232604,Homem,31,1300
Tocantins,170007052,166.89886433,Homem,64,15000
Tocantins,170007052,249.94594979,Homem,22,3000
Tocantins,170007052,249.94594979,Mulher,22,2000
Tocantins,170007052,177.69925378,Mulher,32,6643
Tocantins,170007052,243.86755066,Homem,27,5500
Tocantins,170007052,243.86755066,Mulher,26,3250
Tocantins,170007179,219.9979881,Mulher,37,1000
Tocantins,170007179,219.9979881,Mulher,18,400
Tocantins,170007179,198.29477128,Mulher,39,1000
Tocantins,170007179,198.29477128,Homem,53,1000
Tocantins,170007179,155.45966525,Homem,58,1500
Tocantins,170007179,179.09783532,Mulher,47,2000
Tocantins,170007179,212.57095097,Mulher,41,1800
Tocantins,170007179,212.57095097,Homem,25,1800
Tocantins,170007179,139.59419027,Mulher,52,1200
Tocantins,170007179,209.64151589,Homem,31,2500
Tocantins,170007179,209.64151589,Mulher,34,2500
Tocantins,170007179,207.13990218,Mulher,29,5000
Tocantins,170007179,207.13990218,Homem,29,3200
Tocantins,170007179,207.13990218,Homem,60,1400
Tocantins,170007179,207.13990218,Mulher,57,998
Tocantins,170007179,186.73616471,Mulher,33,1900
Tocantins,170007179,186.73616471,Homem,53,1200
Tocantins,170007651,132.37687623,Mulher,61,400
Tocantins,170007651,132.37687623,Mulher,19,400
Tocantins,170007651,112.56949309,Homem,48,2000
Tocantins,170007651,118.14187085,Homem,63,1000
Tocantins,170007651,118.14187085,Mulher,59,3500
Tocantins,170007651,118.14187085,Mulher,22,1000
Tocantins,170007651,161.13651068,Homem,24,998
Tocantins,170007651,155.58263714,Mulher,27,1339
Tocantins,170007651,155.58263714,Homem,32,17000
Tocantins,170007651,139.23286189,Mulher,22,2100
Tocantins,170007651,139.23286189,Mulher,46,12000
Tocantins,170007651,139.23286189,Homem,29,1196
Tocantins,170007651,139.23286189,Mulher,25,1120
Tocantins,170007651,139.92286282,Homem,23,1000
Tocantins,170007651,139.92286282,Mulher,50,3000
Tocantins,170007651,139.92286282,Mulher,28,1500
Tocantins,170007651,139.92286282,Homem,26,1020
Tocantins,170007651,144.73548434,Mulher,24,300
Tocantins,170007651,144.73548434,Homem,40,1000
Tocantins,170007651,155.46644045,Homem,20,1028
Tocantins,170007651,155.46644045,Homem,19,1028
Tocantins,170007651,183.85278287,Homem,25,1200
Tocantins,170007651,146.11838544,Mulher,22,200
Tocantins,170007651,146.11838544,Mulher,47,1500
Tocantins,170007651,146.11838544,Mulher,26,1800
Tocantins,170007651,146.11838544,Homem,25,1500
Tocantins,170008227,217.76053575,Mulher,19,300
Tocantins,170008227,217.76053575,Mulher,21,500
Tocantins,170008227,217.76053575,Mulher,40,3000
Tocantins,170008227,181.30962096,Homem,72,8000
Tocantins,170008227,181.30962096,Homem,38,2200
Tocantins,170008227,183.64728445,Homem,41,7000
Tocantins,170008227,183.64728445,Mulher,39,3000
Tocantins,170008227,221.71024898,Mulher,35,4500
Tocantins,170008227,221.71024898,Homem,34,2500
Tocantins,170008227,195.8511314,Mulher,38,2000
Tocantins,170008227,195.8511314,Mulher,18,1000
Tocantins,170008227,215.881998,Homem,27,998
Tocantins,170008227,215.881998,Mulher,35,998
Tocantins,170008227,156.97817222,Mulher,37,8000
Tocantins,170008227,221.54549118,Homem,42,3000
Tocantins,170008227,217.64478802,Mulher,19,300
Tocantins,170008227,217.64478802,Homem,40,1100
Tocantins,170008227,194.64601313,Homem,46,15000
Tocantins,170008227,194.64601313,Mulher,34,8000
Tocantins,170008227,186.03858542,Mulher,39,1100
Tocantins,170008227,186.03858542,Mulher,19,120
Tocantins,170008272,182.70193976,Mulher,44,4000
Tocantins,170008272,262.67873599,Homem,35,16000
Tocantins,170008272,262.67873599,Mulher,28,5000
Tocantins,170008272,223.55011307,Mulher,34,1800
Tocantins,170008272,262.76471864,Homem,39,27700
Tocantins,170008272,262.76471864,Mulher,29,4000
Tocantins,170008272,239.27163296,Homem,35,10000
Tocantins,170008272,219.10688263,Homem,70,3000
Tocantins,170008272,211.19680174,Mulher,36,4500
Tocantins,170008272,211.19680174,Mulher,21,800
Tocantins,170008272,224.20666056,Homem,20,998
Tocantins,170008272,270.18437164,Mulher,31,650
Tocantins,170008272,280.97421488,Homem,33,6000
Tocantins,170008792,262.98939828,Homem,41,1800
Tocantins,170008792,262.98939828,Mulher,44,1800
Tocantins,170008792,267.78605949,Homem,36,1500
Tocantins,170008792,251.40659208,Mulher,36,1000
Tocantins,170008792,251.40659208,Homem,35,1500
Tocantins,170008792,276.035015,Mulher,37,958
Tocantins,170008792,215.7155763,Homem,61,2500
Tocantins,170008792,215.7155763,Mulher,50,3200
Tocantins,170008792,282.23535602,Homem,45,15000
Tocantins,170008792,282.23535602,Mulher,38,3000
Tocantins,170008792,266.67962782,Homem,47,1800
Tocantins,170008792,266.67962782,Mulher,46,800
Tocantins,170008792,314.60336187,Mulher,28,250
Tocantins,170008792,314.60336187,Homem,32,1100
Tocantins,170009915,219.34338095,Homem,22,3000
Tocantins,170009915,219.34338095,Homem,24,6000
Tocantins,170009915,219.34338095,Homem,21,998
Tocantins,170009915,149.14010211,Homem,39,1000
Tocantins,170009915,130.92250715,Mulher,69,2500
Tocantins,170009915,167.49390646,Mulher,34,4000
Tocantins,170009915,167.49390646,Mulher,58,4000
Tocantins,170009915,167.49390646,Mulher,38,2000
Tocantins,170009915,165.61570827,Mulher,27,1300
Tocantins,170009915,165.61570827,Mulher,34,1400
Tocantins,170010918,162.69621207,Homem,47,5000
Tocantins,170010918,150.99955498,Mulher,51,3500
Tocantins,170010918,179.67687452,Mulher,25,1200
Tocantins,170010918,161.4569161,Mulher,28,2300
Tocantins,170010918,161.4569161,Mulher,52,7500
Tocantins,170010918,195.95312481,Mulher,24,638
Tocantins,170010918,152.0693672,Homem,65,2000
Tocantins,170010918,179.67687452,Mulher,26,1200
Tocantins,170010918,245.71341327,Homem,26,5000
Tocantins,170010918,179.67687452,Mulher,28,1700
Tocantins,170010918,160.94738092,Homem,66,2500
Tocantins,170010918,160.94738092,Mulher,51,3500
Tocantins,170010918,201.51723575,Mulher,22,1000
Tocantins,170011208,204.20324256,Mulher,54,1300
Tocantins,170011208,270.83863257,Mulher,24,998
Tocantins,170011208,270.83863257,Homem,26,1018
Tocantins,170011208,222.72373972,Mulher,76,200
Tocantins,170011208,222.72373972,Homem,23,600
Tocantins,170011208,264.77569685,Homem,28,1300
Tocantins,170011208,222.07242199,Homem,36,4000
Tocantins,170011208,175.89099735,Mulher,60,998
Tocantins,170011208,175.89099735,Homem,62,1300
Tocantins,170011208,175.89099735,Mulher,32,1500
Tocantins,170011208,212.82031355,Homem,54,1200
Tocantins,170011208,229.82345741,Homem,40,1100
Tocantins,170011208,229.82345741,Mulher,32,1100
Tocantins,170011208,236.55508626,Homem,37,2500
Tocantins,170012027,205.15659779,Homem,29,1700
Tocantins,170012027,205.15659779,Homem,21,998
Tocantins,170012027,217.44402342,Mulher,55,1000
Tocantins,170012027,167.67750554,Homem,57,800
Tocantins,170012027,200.18049004,Homem,34,2500
Tocantins,170012027,200.18049004,Mulher,32,5000
Tocantins,170012027,200.4750456,Homem,50,1600
Tocantins,170012027,200.4750456,Mulher,35,998
Tocantins,170012027,200.4750456,Mulher,20,1800
Tocantins,170012027,234.046954,Mulher,25,1500
Tocantins,170012027,234.046954,Homem,27,1500
Tocantins,170012027,212.9589475,Homem,35,1800
Tocantins,170012027,187.25446137,Mulher,40,998
Tocantins,170012027,191.69026756,Mulher,27,1100
Tocantins,170012027,191.69026756,Mulher,54,998
Tocantins,170012027,187.55961855,Homem,53,1600
Tocantins,170012027,187.55961855,Mulher,47,1200
Tocantins,170012027,187.55961855,Mulher,25,1200
Tocantins,170012027,187.55961855,Homem,21,1200
Tocantins,170013017,168.22614451,Mulher,28,2300
Tocantins,170013017,168.22614451,Homem,30,6000
Tocantins,170013017,168.22614451,Mulher,26,2100
Tocantins,170013017,138.12014835,Homem,25,7000
Tocantins,170013017,115.36180064,Mulher,59,2300
Tocantins,170013017,115.36180064,Homem,57,4000
Tocantins,170013017,114.92373343,Homem,54,7000
Tocantins,170013017,129.12528147,Mulher,31,1500
Tocantins,170013017,129.12528147,Mulher,32,2000
Tocantins,170013017,147.52271725,Homem,51,10000
Tocantins,170013017,147.52271725,Mulher,23,1700
Tocantins,170013017,113.05568012,Mulher,48,2000
Tocantins,170013017,154.8262495,Homem,55,3000
Tocantins,170013017,148.78837752,Homem,25,8000
Tocantins,170013017,148.78837752,Homem,52,10000
Tocantins,170013017,148.78837752,Mulher,40,10000
Tocantins,170013017,150.73572358,Mulher,25,1500
Tocantins,170013017,166.17359137,Homem,42,7000
Tocantins,170013017,166.17359137,Mulher,26,6500
Tocantins,170014681,201.60930252,Homem,37,5000
Tocantins,170014681,167.02439053,Homem,54,1500
Tocantins,170014681,189.24624862,Mulher,33,1200
Tocantins,170014681,184.07939486,Mulher,24,2000
Tocantins,170014681,216.83852557,Mulher,26,1000
Tocantins,170014681,177.9523488,Mulher,41,3000
Tocantins,170014681,177.9523488,Homem,43,2000
Tocantins,170014681,200.92382597,Homem,31,3000
Tocantins,170014681,200.92382597,Mulher,34,3000
Tocantins,170014681,222.68950196,Mulher,24,1500
Tocantins,170014681,173.85362882,Homem,64,500
Tocantins,170014681,224.42510105,Mulher,26,4000
Tocantins,170015829,206.19290044,Mulher,38,1500
Tocantins,170015829,206.19290044,Homem,32,5500
Tocantins,170015829,204.25818256,Mulher,51,2100
Tocantins,170015829,213.25685504,Homem,42,8000
Tocantins,170015829,209.51457532,Mulher,44,10000
Tocantins,170015829,209.51457532,Mulher,27,1000
Tocantins,170015829,209.97086006,Homem,65,5000
Tocantins,170015829,209.97086006,Mulher,33,2000
Tocantins,170015829,209.97086006,Homem,28,1500
Tocantins,170015829,145.31895279,Mulher,56,3000
Tocantins,170015829,184.11846963,Mulher,51,3400
Tocantins,170015829,184.11846963,Mulher,24,600
Tocantins,170016650,154.13455744,Mulher,37,998
Tocantins,170016650,172.18504416,Homem,36,2000
Tocantins,170016650,164.70881892,Homem,76,500
Tocantins,170016650,164.70881892,Mulher,42,500
Tocantins,170016650,192.17539547,Homem,31,1000
Tocantins,170016650,161.60673236,Mulher,42,1100
Tocantins,170016650,161.60673236,Homem,32,998
Tocantins,170016650,191.00279961,Mulher,32,1500
Tocantins,170016650,191.00279961,Homem,29,2000
Tocantins,170016650,191.00279961,Homem,25,1200
Tocantins,170016650,169.00230156,Mulher,43,998
Tocantins,170016650,170.17377166,Mulher,40,300
Tocantins,170016650,170.17377166,Homem,24,1200
Tocantins,170016650,170.17377166,Mulher,23,998
Tocantins,170016650,176.41377584,Homem,33,1650
Tocantins,170016650,176.41377584,Mulher,27,1800
Tocantins,170016650,122.41075824,Homem,76,800
Tocantins,170016650,169.34716689,Homem,22,500
Tocantins,170016705,101.28063688,Homem,43,11000
Tocantins,170016705,101.28063688,Mulher,38,4000
Tocantins,170016705,96.3109866,Mulher,49,3000
Tocantins,170016705,96.3109866,Homem,55,3000
Tocantins,170016705,96.3109866,Mulher,20,800
Tocantins,170016705,121.90736981,Homem,20,5000
Tocantins,170016705,121.90736981,Homem,33,4000
Tocantins,170016705,78.25526353,Homem,54,5000
Tocantins,170016705,75.63319782,Mulher,62,400
Tocantins,170016705,75.63319782,Homem,65,1500
Tocantins,170016705,95.78828184,Homem,55,400
Tocantins,170016705,95.78828184,Homem,19,998
Tocantins,170016705,89.10343962,Homem,52,3600
Tocantins,170016705,89.10343962,Mulher,48,5200
Tocantins,170016705,98.25040814,Homem,61,2500
Tocantins,170016705,98.25040814,Homem,32,1300
Tocantins,170016705,98.25040814,Homem,29,1200
Tocantins,170016705,101.82613676,Homem,45,6500
Tocantins,170016705,105.53253574,Homem,40,5000
Tocantins,170016705,89.71126873,Homem,30,4000
Tocantins,170016705,85.72075136,Homem,54,8000
Tocantins,170016705,85.72075136,Mulher,47,5000
Tocantins,170016914,184.88551679,Mulher,35,8000
Tocantins,170016914,160.67174196,Mulher,42,1200
Tocantins,170016914,188.14433653,Mulher,25,990
Tocantins,170016914,188.14433653,Homem,34,1300
Tocantins,170016914,143.8715706,Mulher,66,1500
Tocantins,170016914,167.39642809,Homem,46,998
Tocantins,170016914,176.2408359,Mulher,37,2000
Tocantins,170016914,176.2408359,Homem,39,4500
Tocantins,170016914,133.68927313,Homem,69,300
Tocantins,170016914,190.30494471,Homem,24,1800
Tocantins,170016914,190.30494471,Mulher,28,2000
Tocantins,170016914,187.67092572,Mulher,21,998
Tocantins,170017819,85.94602212,Homem,31,3000
Tocantins,170017819,89.08575294,Mulher,26,3000
Tocantins,170017819,83.29023306,Mulher,25,2000
Tocantins,170017819,83.29023306,Homem,30,2000
Tocantins,170017819,65.80310733,Homem,71,1500
Tocantins,170017819,65.36401152,Homem,60,2500
Tocantins,170017819,85.43974186,Mulher,23,1134
Tocantins,170017819,82.00980261,Homem,39,1800
Tocantins,170018251,204.01606561,Mulher,52,2000
Tocantins,170018251,204.01606561,Homem,24,1600
Tocantins,170018251,204.01606561,Mulher,22,1000
Tocantins,170018251,206.72990603,Mulher,45,800
Tocantins,170018251,206.72990603,Homem,24,1000
Tocantins,170018251,181.91205675,Mulher,54,1050
Tocantins,170018251,200.38175668,Mulher,60,1000
Tocantins,170018251,200.38175668,Mulher,41,998
Tocantins,170018251,200.38175668,Homem,25,1300
Tocantins,170018251,200.38175668,Mulher,27,1020
Tocantins,170018251,280.96203482,Homem,26,1200
Tocantins,170018251,154.0945064,Mulher,49,998
Tocantins,170018251,178.29385536,Mulher,32,2300
Tocantins,170018251,212.00112606,Homem,31,1500
Tocantins,170018251,212.00112606,Mulher,34,1000
Tocantins,170018251,247.41686627,Homem,28,998
Tocantins,170018251,247.41686627,Mulher,19,500
Tocantins,170018251,214.00143437,Mulher,27,998
Tocantins,170018251,214.00143437,Homem,38,2900
Tocantins,170019116,202.79350537,Homem,34,5000
Tocantins,170019116,151.80356181,Mulher,36,1200
Tocantins,170019116,191.18863031,Homem,62,1200
Tocantins,170019116,191.18863031,Homem,30,2500
Tocantins,170019116,129.12195632,Homem,55,15000
Tocantins,170019116,171.671193,Homem,31,1800
Tocantins,170019116,171.671193,Mulher,32,2900
Tocantins,170019116,163.59811153,Mulher,37,2000
Tocantins,170019116,163.59811153,Homem,41,2000
Tocantins,170019116,190.2679898,Mulher,23,4000
Tocantins,170019116,190.2679898,Mulher,23,700
Tocantins,170019116,159.26545598,Homem,61,15000
Tocantins,170019116,159.26545598,Homem,29,2500
Tocantins,170019116,167.25629419,Homem,51,12000
Tocantins,170019116,167.25629419,Mulher,32,4000
Tocantins,170019400,134.66097473,Mulher,42,1000
Tocantins,170019400,134.66097473,Homem,18,800
Tocantins,170019400,160.3687794,Homem,28,2500
Tocantins,170019400,160.3687794,Mulher,32,2000
Tocantins,170019400,140.18058086,Homem,57,1200
Tocantins,170019400,140.18058086,Mulher,56,1200
Tocantins,170019400,140.20544377,Homem,46,1600
Tocantins,170019400,140.20544377,Mulher,46,3800
Tocantins,170019400,127.11612759,Homem,52,600
Tocantins,170019400,127.11612759,Homem,47,1200
Tocantins,170019400,140.07570006,Mulher,54,1000
Tocantins,170019400,140.07570006,Homem,24,1300
Tocantins,170019400,151.06712447,Homem,42,3500
Tocantins,170019400,151.06712447,Mulher,39,1000
Tocantins,170019400,151.06712447,Homem,20,1000
Tocantins,170019400,144.67776924,Mulher,47,1600
Tocantins,170019400,144.67776924,Homem,37,1100
Tocantins,170019827,178.66056019,Mulher,23,800
Tocantins,170019827,178.66056019,Homem,55,2000
Tocantins,170019827,178.66056019,Homem,31,998
Tocantins,170019827,146.62784021,Homem,36,500
Tocantins,170019827,146.62784021,Mulher,35,1500
Tocantins,170019827,166.38409743,Mulher,60,2000
Tocantins,170019827,186.69293469,Homem,51,1500
Tocantins,170019827,186.69293469,Homem,25,998
Tocantins,170019827,186.69293469,Mulher,23,998
Tocantins,170019827,179.74521504,Homem,35,1500
Tocantins,170019827,213.16654394,Homem,21,2000
Tocantins,170019827,186.98380685,Mulher,45,1000
Tocantins,170019827,186.98380685,Homem,48,1000
Tocantins,170019827,186.94073331,Mulher,21,500
Tocantins,170019827,186.94073331,Mulher,27,1800
Tocantins,170019827,192.99590674,Mulher,26,3000
Tocantins,170019827,192.99590674,Homem,33,3000
Tocantins,170019827,159.13730329,Homem,38,1000
Tocantins,170019827,159.13730329,Mulher,25,1000
Tocantins,170020365,302.33406875,Homem,27,2100
Tocantins,170020365,226.37203627,Homem,61,3500
Tocantins,170020365,196.02922766,Homem,51,900
Tocantins,170020365,196.02922766,Mulher,50,500
Tocantins,170020365,271.12265602,Homem,46,1500
Tocantins,170020365,178.65108417,Mulher,58,1200
Tocantins,170020365,291.32116737,Homem,33,1218
Tocantins,170020365,234.20001355,Homem,73,180
Tocantins,170020365,234.20001355,Homem,38,998
Tocantins,170020365,258.19443826,Homem,43,1900
Tocantins,170020365,258.19443826,Mulher,44,2000
Tocantins,170020365,263.46797529,Homem,41,3000
Tocantins,170020365,263.46797529,Homem,20,2800
Tocantins,170020365,282.66556905,Mulher,29,1000
Tocantins,170020365,282.66556905,Homem,30,500
Tocantins,170020365,196.02922766,Homem,54,5000
Tocantins,170023005,302.36791464,Homem,52,1200
Tocantins,170023005,302.36791464,Mulher,21,1054
Tocantins,170023005,302.36791464,Homem,16,500
Tocantins,170023005,309.02345478,Homem,42,1400
Tocantins,170023005,311.55275359,Homem,59,1000
Tocantins,170023005,311.55275359,Homem,20,500
Tocantins,170023005,246.06734174,Homem,61,1500
Tocantins,170023005,240.31942988,Homem,56,600
Tocantins,170023005,240.31942988,Mulher,51,998
Tocantins,170023005,287.99419214,Homem,45,800
Tocantins,170023005,277.97394334,Homem,44,1111
Tocantins,170023005,277.97394334,Mulher,49,998
Tocantins,170023005,335.13659392,Homem,42,5000
Tocantins,170023005,327.60266844,Homem,35,1000
Tocantins,170023005,322.88439999,Homem,32,1800
Tocantins,170023005,322.88439999,Mulher,33,1300
Tocantins,170023005,431.78861304,Homem,28,1100
Tocantins,170023129,204.92583596,Mulher,34,15000
Tocantins,170023129,242.55929051,Mulher,40,19000
Tocantins,170023129,242.55929051,Homem,43,3000
Tocantins,170023129,193.43907869,Mulher,40,9000
Tocantins,170023129,193.43907869,Homem,50,16000
Tocantins,170023129,228.31836104,Homem,29,2000
Tocantins,170023129,228.31836104,Homem,58,5000
Tocantins,170023129,228.31836104,Mulher,47,5000
Tocantins,170023129,185.05705083,Mulher,52,27000
Tocantins,170023129,185.05705083,Homem,61,15000
Tocantins,170023129,213.3485646,Mulher,48,12000
Tocantins,170023129,220.91267317,Mulher,45,1500
Tocantins,170023129,220.91267317,Homem,51,3000
Tocantins,170023129,203.36265954,Homem,57,5000
Tocantins,170023129,200.33232677,Mulher,55,20000
Tocantins,170023129,200.33232677,Mulher,24,1800
Tocantins,170023289,130.32286159,Homem,38,2200
Tocantins,170023289,124.54573253,Mulher,45,3000
Tocantins,170023289,124.54573253,Homem,29,5000
Tocantins,170023289,91.40442895,Mulher,38,11600
Tocantins,170023289,90.79688569,Mulher,48,5000
Tocantins,170023289,111.66508623,Homem,50,5000
Tocantins,170023289,111.66508623,Mulher,42,2000
Tocantins,170023289,111.66508623,Homem,19,1500
Tocantins,170023289,109.91001493,Mulher,43,6000
Tocantins,170023289,118.69518766,Mulher,38,3800
Tocantins,170023289,118.69518766,Homem,32,1300
Tocantins,170023289,117.79485078,Mulher,40,8000
Tocantins,170023289,117.79485078,Homem,49,3500
Tocantins,170023289,110.73889616,Homem,35,10000
Tocantins,170023289,125.61584465,Homem,29,1800
Tocantins,170023289,125.61584465,Mulher,54,2300
Tocantins,170023289,116.25328325,Homem,37,18000
Tocantins,170023289,114.72565833,Homem,51,14000
Tocantins,170023768,161.21090761,Mulher,45,998
Tocantins,170023768,161.21090761,Mulher,21,400
Tocantins,170023768,161.21090761,Homem,18,500
Tocantins,170023768,200.1598042,Mulher,28,1200
Tocantins,170023768,147.4001451,Homem,64,600
Tocantins,170023768,165.6221364,Homem,38,12000
Tocantins,170023768,194.66909494,Homem,18,1070
Tocantins,170023768,201.23439266,Homem,32,5000
Tocantins,170023768,176.79503993,Homem,32,1700
Tocantins,170023768,176.79503993,Homem,37,2000
Tocantins,170023768,176.79503993,Homem,36,3000
Tocantins,170023768,176.79503993,Homem,35,3000
Tocantins,170023768,176.79503993,Mulher,32,2000
Tocantins,170023768,201.76893873,Mulher,20,998
Tocantins,170023768,201.76893873,Homem,20,1100
Tocantins,170023768,173.26125261,Homem,46,1200
Tocantins,170023768,142.37756299,Homem,56,1500
Tocantins,170023768,142.37756299,Mulher,53,3000
Tocantins,170023768,184.70938081,Mulher,58,998
Tocantins,170023768,184.70938081,Mulher,24,998
Tocantins,170023922,238.02502383,Homem,33,8000
Tocantins,170023922,238.02502383,Homem,29,8000
Tocantins,170023922,254.58733499,Homem,28,8300
Tocantins,170023922,199.54807051,Homem,36,10000
Tocantins,170023922,199.54807051,Mulher,34,4000
Tocantins,170023922,163.08701956,Homem,45,8599
Tocantins,170023922,163.08701956,Mulher,45,9360
Tocantins,170023922,172.46054301,Mulher,43,6000
Tocantins,170023922,189.51046047,Mulher,36,12000
Tocantins,170023922,189.51046047,Homem,37,7500
Tocantins,170023922,177.1372983,Mulher,38,4200
Tocantins,170023922,177.1372983,Homem,43,6000
Tocantins,170023922,139.62921982,Mulher,46,4500
Tocantins,170023922,204.60963437,Mulher,32,5000
Tocantins,170023922,204.60963437,Homem,31,10000
Tocantins,170023922,153.90478145,Mulher,52,3500
Tocantins,170023922,153.90478145,Mulher,26,3500
Tocantins,170023987,98.98755168,Mulher,37,4215
Tocantins,170023987,98.98755168,Homem,45,1500
Tocantins,170023987,87.38190637,Mulher,44,2200
Tocantins,170023987,88.63923496,Homem,41,1500
Tocantins,170023987,88.63923496,Mulher,40,998
Tocantins,170023987,95.39659382,Mulher,38,3900
Tocantins,170023987,95.39659382,Homem,35,6500
Tocantins,170023987,102.6159645,Homem,38,4500
Tocantins,170023987,102.6159645,Mulher,28,2600
Tocantins,170023987,105.01447813,Homem,23,998
Tocantins,170023987,105.01447813,Mulher,53,3000
Tocantins,170023987,105.01447813,Homem,28,3000
Tocantins,170023987,83.42672529,Mulher,51,17000
Tocantins,170023987,83.42672529,Homem,53,17000
Tocantins,170023987,81.88385355,Homem,67,6000
Tocantins,170023987,81.88385355,Mulher,63,5000
Tocantins,170023987,81.88385355,Mulher,36,3000
Tocantins,170023987,89.72681703,Mulher,60,1500
Tocantins,170023987,89.72681703,Homem,35,4000
Tocantins,170023987,89.72681703,Mulher,25,4000
Tocantins,170023987,102.20331332,Homem,42,4000
Tocantins,170024087,184.05032047,Mulher,42,750
Tocantins,170024087,184.05032047,Homem,49,750
Tocantins,170024087,184.05032047,Mulher,19,1100
Tocantins,170024087,172.93111646,Homem,32,1000
Tocantins,170024087,172.93111646,Mulher,26,1000
Tocantins,170024087,158.07633378,Homem,52,5700
Tocantins,170024087,158.07633378,Mulher,49,2000
Tocantins,170024087,158.07633378,Mulher,25,1500
Tocantins,170024087,236.07078455,Homem,23,1400
Tocantins,170024087,211.80083423,Homem,32,300
